chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,Especie
0.326883525,0.041674186,3030.489196,1701.509107,4270.065846,0.251822362,-327.6907959,39.19815826,-50.62145996,51.89362335,3.292653561,-18.0398159,-0.803146124,0.55992502,-0.655967057,2.444775343,-9.649539948,4.638614655,2.860851288,-0.36543718,-0.553009748,-1.006013393,-2.675521612,6.158955097,0.664946258,-0.7377249,Pajaro01
0.444978893,0.006969427,3191.032421,2062.569244,5005.3864,0.25706156,-414.3228455,49.30832672,-44.46582413,35.44532013,-16.09100533,0.714936554,-1.934659719,-0.594554126,1.725356102,0.281309664,-5.830218315,2.539506674,-9.233380318,2.722746849,-1.060663104,1.531296849,2.763724089,3.621231794,-3.940011024,4.815220356,Pajaro01
0.4597978,0.009638237,5550.685138,2617.019921,8494.423635,0.503243745,-457.9612427,-67.66610718,-47.7804451,-8.937712669,-9.748346329,-17.74171638,5.705310822,-0.252261877,-2.711395264,4.287275791,-0.817821503,6.279752731,-1.437623262,2.326271296,-1.763289809,3.33565402,-1.602222681,1.206194758,-1.182994127,1.334776282,Pajaro01
0.606596589,0.026183395,1286.09408,1776.264645,2467.226748,0.046604405,-393.2572937,114.2087631,-11.5629797,43.15121078,35.1687355,15.4021368,19.88543892,14.24846745,12.14834213,12.49272728,3.954582214,4.618688107,11.49292183,5.843853474,3.603450537,4.801447868,1.657037377,4.47765398,1.060753107,4.703824043,Pajaro01
0.461322218,0.002989218,3346.527122,2258.641718,5437.392121,0.276985098,-422.6029358,52.68731689,-34.81798172,29.37948036,-19.56350899,4.370139122,0.764855146,-0.857738197,1.079505086,-0.516400695,-6.266320705,9.401529312,-5.290760994,4.448543549,-1.538529754,-0.903514445,-2.098939896,2.962154865,-2.263529778,6.436759472,Pajaro01
0.515852749,0.03372208,2019.150914,1939.061429,3679.802749,0.130232395,-321.7699585,94.87827301,-1.484804273,62.13752747,12.34678364,12.26006985,6.392704487,8.267580032,-5.063474655,4.919559479,-0.168526471,8.143210411,-2.48296833,0.468110263,-1.834410906,1.749939203,-0.988499761,1.386511087,-4.835116386,1.015497804,Pajaro01
0.54095304,0.01480562,2440.911885,2223.94622,4538.355891,0.153100737,-340.8776245,70.71736908,-17.17539024,57.7191925,13.82193565,17.34924126,15.65853596,11.99455738,-2.126241684,8.541950226,1.254100561,5.296395302,-1.961534262,4.445909023,0.891991854,1.853456616,-2.888562202,2.317253828,-5.230804443,1.497154236,Pajaro01
0.380206555,0.095581941,4275.206084,2428.126155,6913.333196,0.42396947,-140.8129425,24.87845802,-33.72360992,29.60115051,-9.224173546,14.6818285,-13.81500053,24.69371986,-14.34113312,14.98985958,-10.3780117,16.93614006,-11.57901859,18.53749657,-5.623971462,4.41825819,6.353053093,-12.20709324,15.06163216,-10.28205585,Pajaro01
0.450703412,0.013110244,4840.875396,2521.373735,7764.661381,0.42382548,-449.5916138,-37.01031113,-45.4739151,-4.181557178,-16.82217598,-14.80063152,0.251936495,-3.622879028,-3.267368078,-0.56327486,0.233446687,3.767941713,-2.969452381,3.773697615,-0.691330075,0.734716117,-1.314188242,1.079620838,-2.177597761,3.022599936,Pajaro01
0.481674075,0.007933661,4107.348513,2301.74119,6669.501337,0.316369591,-493.5584412,-41.10903549,-80.01470947,6.467934608,-1.637717962,-6.395593166,1.889177203,3.854049206,-0.795075595,-1.251356959,5.204401016,-0.078900695,1.402740002,-0.302024752,0.403535217,0.918925405,-2.88616991,2.296096325,-2.852747202,2.505295277,Pajaro01
